user_id,event_type,event_time
910,view,2024-09-04 03:44:03.298451
137,click,2024-09-28 07:13:01.298451
469,click,2024-09-04 20:43:04.298451
54,view,2024-09-09 09:54:05.298451
211,click,2024-09-22 01:59:05.298451
337,click,2024-09-25 19:59:33.298451
782,click,2024-09-18 04:55:47.298451
393,view,2024-09-09 21:25:39.298451
391,view,2024-09-26 21:29:55.298451
412,view,2024-09-30 21:56:49.298451
166,view,2024-09-22 17:52:51.298451
420,click,2024-09-16 07:43:25.298451
553,purchase,2024-09-26 03:53:33.298451
667,click,2024-09-27 04:06:19.298451
351,view,2024-09-14 17:24:55.298451
973,view,2024-09-04 08:06:45.298451
442,view,2024-09-25 03:18:59.298451
302,view,2024-09-14 03:43:56.298451
849,click,2024-09-15 14:55:16.298451
315,view,2024-09-23 01:51:16.298451
152,view,2024-09-01 19:20:36.298451
767,purchase,2024-09-20 01:56:30.298451
243,view,2024-09-27 15:50:36.298451
747,click,2024-09-27 05:30:48.298451
969,view,2024-09-25 01:19:11.298451
465,view,2024-09-27 23:50:49.298451
246,view,2024-09-13 00:12:29.298451
894,view,2024-09-10 16:05:40.298451
531,view,2024-09-24 23:36:21.298451
971,click,2024-09-10 18:40:09.298451
912,click,2024-09-22 14:15:34.298451
487,click,2024-09-25 22:49:57.298451
894,click,2024-09-03 21:14:56.298451
857,view,2024-09-08 21:24:22.298451
997,view,2024-09-28 05:16:46.298451
752,view,2024-09-17 12:56:50.298451
833,view,2024-09-13 12:04:29.298451
388,view,2024-09-20 02:29:10.298451
987,view,2024-09-14 23:31:22.298451
917,purchase,2024-09-19 08:47:05.298451
176,click,2024-09-24 16:40:36.298451
447,view,2024-09-29 21:50:27.298451
354,click,2024-09-08 09:25:12.298451
25,view,2024-09-13 03:06:45.298451
723,click,2024-09-22 09:02:44.298451
809,view,2024-09-09 07:04:11.298451
138,view,2024-09-23 16:07:14.298451
329,view,2024-09-23 13:54:00.298451
200,view,2024-09-03 02:23:22.298451
477,view,2024-09-07 19:13:01.298451
298,view,2024-09-19 21:04:01.298451
788,click,2024-09-17 22:23:22.298451
727,purchase,2024-09-22 04:50:31.298451
324,view,2024-10-01 03:10:53.298451
975,view,2024-09-06 02:32:26.298451
128,view,2024-09-17 09:10:38.298451
632,click,2024-09-13 04:28:20.298451
835,view,2024-09-07 07:32:56.298451
728,view,2024-09-23 02:38:49.298451
236,view,2024-09-28 09:23:29.298451
25,view,2024-10-01 05:49:58.298451
597,view,2024-09-19 00:17:37.298451
676,purchase,2024-09-19 06:13:50.298451
891,view,2024-09-27 10:32:04.298451
431,view,2024-09-15 18:31:35.298451
545,view,2024-09-22 18:47:12.298451
803,purchase,2024-09-21 11:39:34.298451
555,view,2024-09-30 03:10:46.298451
861,view,2024-09-10 07:39:30.298451
38,view,2024-09-04 08:06:35.298451
229,view,2024-09-23 14:45:32.298451
851,view,2024-09-09 00:56:05.298451
56,view,2024-09-10 21:06:07.298451
875,view,2024-09-18 13:02:43.298451
548,view,2024-09-21 12:38:48.298451
1000,view,2024-09-15 15:32:37.298451
356,click,2024-09-11 02:28:52.298451
66,view,2024-09-28 01:40:38.298451
350,click,2024-09-21 19:48:30.298451
661,click,2024-09-09 02:29:07.298451
230,purchase,2024-09-14 18:30:24.298451
356,view,2024-09-03 16:08:18.298451
815,view,2024-09-12 02:08:33.298451
355,click,2024-09-25 12:33:43.298451
92,view,2024-09-09 11:33:57.298451
63,click,2024-09-18 18:53:39.298451
63,view,2024-09-22 02:12:03.298451
498,click,2024-09-12 15:41:14.298451
252,view,2024-09-03 01:40:36.298451
591,view,2024-09-20 12:37:22.298451
875,view,2024-09-04 22:26:29.298451
159,click,2024-09-12 09:31:06.298451
348,view,2024-09-16 07:55:53.298451
52,view,2024-09-28 01:43:51.298451
517,view,2024-10-01 07:54:00.298451
709,click,2024-09-12 20:14:55.298451
903,view,2024-09-14 08:55:34.298451
746,view,2024-09-30 00:16:17.298451
810,view,2024-09-03 05:01:02.298451
260,view,2024-09-11 07:35:19.298451
680,click,2024-09-05 20:16:13.298451
493,click,2024-09-09 22:32:17.298451
101,click,2024-09-13 02:58:29.298451
412,view,2024-09-18 16:34:26.298451
654,click,2024-09-25 03:07:55.298451
301,view,2024-09-20 18:12:42.298451
257,view,2024-09-30 19:02:49.298451
843,view,2024-09-07 03:47:51.298451
734,view,2024-09-16 09:28:14.298451
847,click,2024-09-04 11:43:50.298451
129,view,2024-09-21 09:54:38.298451
257,view,2024-09-22 18:20:06.298451
97,click,2024-09-10 18:01:16.298451
885,click,2024-10-01 10:02:46.298451
780,click,2024-09-03 02:09:29.298451
30,purchase,2024-09-30 22:59:14.298451
390,view,2024-09-07 18:31:35.298451
70,view,2024-09-08 15:10:23.298451
698,view,2024-09-22 20:02:02.298451
287,click,2024-09-15 06:33:04.298451
787,click,2024-09-03 08:31:49.298451
619,view,2024-09-27 04:53:12.298451
17,view,2024-09-03 08:27:20.298451
888,view,2024-09-07 16:17:43.298451
338,view,2024-09-11 17:33:53.298451
204,click,2024-09-17 04:12:26.298451
10,view,2024-09-04 16:44:33.298451
906,purchase,2024-09-05 04:29:12.298451
731,view,2024-09-29 11:50:42.298451
77,view,2024-09-23 10:15:43.298451
705,view,2024-09-20 13:19:00.298451
232,view,2024-09-17 06:58:28.298451
925,view,2024-09-16 07:02:35.298451
759,view,2024-09-16 07:42:14.298451
846,view,2024-09-09 00:40:23.298451
856,purchase,2024-09-02 11:31:14.298451
955,view,2024-09-12 10:21:00.298451
634,view,2024-09-24 09:23:17.298451
433,view,2024-09-03 12:49:44.298451
412,view,2024-09-13 22:40:18.298451
876,click,2024-09-16 12:57:37.298451
154,view,2024-09-20 04:03:08.298451
981,view,2024-09-14 07:08:50.298451
112,click,2024-09-01 18:16:15.298451
589,click,2024-09-24 09:01:19.298451
537,view,2024-09-08 12:32:54.298451
774,view,2024-09-22 11:55:12.298451
35,view,2024-09-19 19:18:42.298451
77,click,2024-09-30 11:52:24.298451
188,click,2024-09-06 10:41:49.298451
556,click,2024-09-29 21:06:58.298451
976,view,2024-09-13 05:33:28.298451
828,purchase,2024-09-07 02:27:40.298451
278,view,2024-09-10 03:05:43.298451
485,view,2024-09-19 06:44:53.298451
498,view,2024-10-01 15:20:02.298451
511,view,2024-09-12 01:07:21.298451
365,view,2024-09-22 11:47:27.298451
525,click,2024-09-24 20:34:17.298451
881,purchase,2024-09-25 07:14:57.298451
99,click,2024-09-28 19:25:26.298451
646,click,2024-09-30 07:39:02.298451
789,view,2024-09-18 02:06:13.298451
637,view,2024-09-28 10:29:06.298451
672,view,2024-09-22 23:30:19.298451
867,purchase,2024-09-24 19:06:52.298451
280,click,2024-09-04 06:23:28.298451
532,view,2024-09-25 20:16:41.298451
598,click,2024-09-09 17:00:34.298451
816,view,2024-09-23 14:35:37.298451
775,purchase,2024-09-22 00:08:38.298451
69,view,2024-09-15 09:11:20.298451
202,view,2024-09-24 21:09:11.298451
537,click,2024-09-26 23:33:02.298451
944,view,2024-09-03 23:19:40.298451
929,view,2024-09-08 16:29:20.298451
971,view,2024-09-03 01:29:58.298451
731,click,2024-09-24 13:12:15.298451
476,view,2024-09-07 06:47:21.298451
273,click,2024-09-24 13:32:56.298451
739,view,2024-09-30 15:02:03.298451
151,click,2024-09-09 11:35:20.298451
126,view,2024-09-10 17:10:14.298451
29,view,2024-09-02 23:00:20.298451
285,view,2024-09-27 12:23:39.298451
626,view,2024-09-26 00:31:47.298451
975,view,2024-09-26 22:09:12.298451
870,view,2024-09-21 21:05:40.298451
602,view,2024-09-10 14:41:42.298451
134,click,2024-09-12 16:28:39.298451
579,view,2024-09-11 12:53:33.298451
420,view,2024-09-28 22:04:11.298451
716,click,2024-09-17 14:09:53.298451
948,view,2024-10-01 05:12:39.298451
590,click,2024-10-01 10:06:29.298451
996,view,2024-09-07 14:44:37.298451
697,click,2024-09-18 23:16:28.298451
480,view,2024-09-27 13:58:04.298451
479,view,2024-09-11 15:35:42.298451
262,view,2024-09-23 21:55:22.298451
30,purchase,2024-09-19 23:36:08.298451
92,view,2024-09-03 07:47:04.298451
950,click,2024-09-19 15:34:42.298451
450,view,2024-09-03 23:37:30.298451
318,view,2024-09-22 00:21:09.298451
489,click,2024-09-29 14:21:20.298451
155,view,2024-09-25 05:36:47.298451
285,view,2024-09-20 20:18:02.298451
1000,view,2024-09-10 08:30:56.298451
424,view,2024-09-24 15:57:30.298451
610,click,2024-09-13 02:57:41.298451
106,view,2024-09-04 16:00:47.298451
688,click,2024-09-12 05:33:50.298451
110,click,2024-09-11 02:03:36.298451
929,view,2024-09-19 02:00:32.298451
378,view,2024-09-05 13:28:30.298451
261,click,2024-09-10 23:41:00.298451
439,view,2024-09-04 21:01:16.298451
385,click,2024-09-27 02:09:08.298451
268,view,2024-09-27 02:48:11.298451
180,view,2024-09-18 20:42:36.298451
612,view,2024-09-12 21:59:56.298451
965,view,2024-09-11 17:02:13.298451
795,view,2024-09-30 18:50:06.298451
528,click,2024-09-27 08:02:23.298451
498,view,2024-09-30 21:13:01.298451
733,click,2024-09-06 16:29:17.298451
875,view,2024-09-15 07:16:34.298451
913,view,2024-09-13 15:52:54.298451
885,view,2024-09-14 07:34:06.298451
71,view,2024-09-15 15:28:56.298451
761,view,2024-10-01 09:06:24.298451
96,view,2024-09-07 23:04:31.298451
3,view,2024-09-04 04:04:45.298451
509,view,2024-09-04 13:35:59.298451
274,view,2024-09-24 03:34:04.298451
243,view,2024-09-08 21:39:33.298451
834,view,2024-09-04 03:09:29.298451
161,view,2024-09-13 20:25:30.298451
226,click,2024-09-02 23:42:41.298451
423,click,2024-09-18 17:32:50.298451
581,view,2024-09-27 08:45:00.298451
863,click,2024-09-29 19:45:20.298451
261,purchase,2024-09-24 08:13:56.298451
336,view,2024-09-22 04:33:22.298451
128,click,2024-09-28 07:07:45.298451
278,click,2024-09-14 15:18:45.298451
890,view,2024-09-16 11:20:53.298451
372,view,2024-09-04 20:46:15.298451
103,view,2024-09-26 02:26:47.298451
779,view,2024-09-16 09:52:11.298451
273,view,2024-09-05 06:10:08.298451
3,view,2024-09-07 05:15:34.298451
815,click,2024-09-27 05:50:54.298451
702,view,2024-09-09 03:35:12.298451
175,view,2024-09-23 18:58:43.298451
111,click,2024-09-29 10:04:21.298451
289,view,2024-09-20 00:25:24.298451
232,view,2024-09-13 03:19:42.298451
920,view,2024-09-12 23:35:15.298451
702,click,2024-09-16 15:05:12.298451
386,view,2024-09-07 20:38:13.298451
293,click,2024-09-15 01:17:02.298451
858,click,2024-09-11 02:53:36.298451
265,click,2024-09-01 18:40:20.298451
560,view,2024-09-09 01:35:09.298451
860,click,2024-09-22 21:08:36.298451
1,view,2024-09-22 22:12:11.298451
164,view,2024-09-23 13:01:11.298451
27,view,2024-09-14 03:40:06.298451
191,purchase,2024-09-16 19:44:16.298451
880,view,2024-09-08 17:14:57.298451
949,view,2024-09-29 22:10:49.298451
663,view,2024-09-14 06:58:51.298451
672,view,2024-09-12 07:52:44.298451
642,view,2024-09-17 10:09:02.298451
862,click,2024-09-05 11:23:49.298451
260,view,2024-09-20 20:03:37.298451
260,click,2024-09-28 22:11:26.298451
355,click,2024-10-01 14:22:10.298451
117,click,2024-09-12 15:33:40.298451
165,click,2024-09-21 17:38:33.298451
427,view,2024-09-24 00:43:48.298451
367,view,2024-09-05 14:40:13.298451
21,view,2024-09-12 10:37:43.298451
234,click,2024-09-05 13:04:22.298451
134,click,2024-09-06 16:38:00.298451
729,view,2024-09-17 21:26:34.298451
84,click,2024-09-22 04:11:33.298451
695,view,2024-09-13 20:35:04.298451
742,view,2024-09-14 02:51:54.298451
260,view,2024-09-03 14:14:10.298451
852,click,2024-09-02 03:57:40.298451
152,purchase,2024-09-04 02:24:52.298451
49,click,2024-09-17 10:50:09.298451
863,view,2024-09-10 05:42:03.298451
671,view,2024-09-12 07:20:11.298451
218,view,2024-09-11 22:12:25.298451
904,view,2024-09-09 10:08:57.298451
939,click,2024-09-04 05:57:23.298451
653,view,2024-09-18 07:02:53.298451
517,view,2024-09-21 13:20:03.298451
241,view,2024-09-27 18:58:53.298451
924,purchase,2024-09-24 01:12:27.298451
205,view,2024-09-07 09:04:43.298451
624,purchase,2024-09-30 20:17:06.298451
715,view,2024-09-24 12:31:35.298451
765,view,2024-09-30 23:25:30.298451
428,purchase,2024-09-24 22:55:56.298451
694,view,2024-09-06 12:37:40.298451
239,click,2024-09-14 07:44:49.298451
651,click,2024-09-08 17:57:24.298451
756,view,2024-09-14 08:07:25.298451
44,purchase,2024-09-15 19:47:15.298451
775,view,2024-09-15 21:11:32.298451
712,click,2024-09-08 19:54:58.298451
513,click,2024-09-14 20:03:42.298451
564,view,2024-09-19 03:28:52.298451
675,view,2024-09-16 09:03:58.298451
865,view,2024-09-18 01:54:13.298451
24,view,2024-09-02 04:29:19.298451
449,click,2024-09-07 01:45:16.298451
712,purchase,2024-09-20 18:25:52.298451
927,view,2024-09-06 15:20:03.298451
787,view,2024-09-30 22:05:05.298451
801,view,2024-10-01 00:10:58.298451
3,view,2024-09-25 13:29:10.298451
679,view,2024-09-26 05:45:38.298451
269,click,2024-09-10 20:48:48.298451
577,view,2024-09-25 13:52:27.298451
895,view,2024-09-26 09:15:20.298451
765,click,2024-09-30 01:59:46.298451
73,click,2024-09-21 21:32:55.298451
772,view,2024-09-06 15:24:33.298451
398,view,2024-09-30 01:47:35.298451
895,click,2024-09-28 05:49:13.298451
987,view,2024-09-12 18:15:52.298451
132,view,2024-09-24 23:21:28.298451
231,view,2024-09-07 04:49:18.298451
455,view,2024-09-30 02:52:58.298451
647,view,2024-09-04 01:32:42.298451
405,view,2024-09-03 22:20:03.298451
827,view,2024-09-20 20:08:08.298451
3,purchase,2024-09-14 10:27:35.298451
982,click,2024-09-16 16:11:11.298451
176,view,2024-09-03 02:58:45.298451
512,view,2024-09-11 02:40:44.298451
693,click,2024-09-21 08:31:48.298451
571,view,2024-09-20 02:48:11.298451
111,view,2024-09-30 13:29:06.298451
595,view,2024-09-30 03:44:06.298451
255,click,2024-09-17 03:51:04.298451
593,view,2024-09-14 14:01:47.298451
314,view,2024-09-05 03:52:33.298451
684,view,2024-09-30 19:11:37.298451
290,view,2024-10-01 12:54:02.298451
491,view,2024-09-03 04:48:31.298451
70,click,2024-09-30 03:47:57.298451
222,view,2024-09-02 11:18:39.298451
80,view,2024-09-13 12:01:53.298451
90,view,2024-09-24 14:55:26.298451
494,view,2024-09-06 06:12:01.298451
281,view,2024-09-21 09:23:22.298451
357,view,2024-09-25 00:17:24.298451
701,view,2024-09-06 21:17:44.298451
890,view,2024-09-04 03:35:17.298451
833,view,2024-09-11 18:08:24.298451
446,click,2024-09-12 17:39:43.298451
78,view,2024-09-02 04:16:19.298451
525,click,2024-09-21 00:26:23.298451
711,click,2024-09-09 06:11:47.298451
114,click,2024-09-10 12:55:05.298451
562,view,2024-09-30 06:03:37.298451
132,click,2024-09-23 11:49:35.298451
929,view,2024-09-13 00:39:53.298451
116,view,2024-09-05 02:02:27.298451
690,view,2024-09-06 09:09:11.298451
740,view,2024-09-10 11:52:00.298451
398,view,2024-10-01 13:12:10.298451
76,view,2024-09-06 14:38:02.298451
18,view,2024-09-19 09:39:49.298451
69,view,2024-09-25 05:18:23.298451
472,purchase,2024-09-23 13:48:47.298451
304,purchase,2024-09-29 05:06:55.298451
331,click,2024-09-13 22:55:13.298451
423,view,2024-09-02 13:18:56.298451
629,click,2024-09-09 13:50:09.298451
246,view,2024-09-22 13:14:14.298451
871,view,2024-09-28 14:11:05.298451
433,view,2024-09-21 22:47:37.298451
549,click,2024-09-06 22:24:18.298451
478,view,2024-09-04 09:40:28.298451
794,view,2024-09-22 03:32:11.298451
548,view,2024-09-29 21:23:06.298451
456,view,2024-09-14 16:33:22.298451
961,view,2024-09-15 01:48:51.298451
833,view,2024-09-01 15:46:36.298451
9,view,2024-09-05 19:43:41.298451
964,view,2024-09-26 09:16:56.298451
775,view,2024-09-19 05:31:51.298451
102,view,2024-09-05 09:17:14.298451
392,view,2024-09-10 02:56:52.298451
948,click,2024-09-08 03:13:00.298451
462,view,2024-09-07 00:20:58.298451
83,view,2024-09-21 07:51:41.298451
377,view,2024-09-16 23:23:12.298451
530,view,2024-09-27 06:28:23.298451
772,click,2024-09-17 03:53:31.298451
127,click,2024-09-13 10:45:56.298451
265,view,2024-09-16 00:25:55.298451
48,view,2024-09-03 07:11:10.298451
556,view,2024-09-19 22:44:54.298451
702,click,2024-09-29 12:14:42.298451
772,click,2024-09-23 10:14:02.298451
301,click,2024-09-17 21:03:28.298451
76,view,2024-09-08 10:49:03.298451
306,view,2024-09-13 20:47:47.298451
51,view,2024-09-26 02:19:11.298451
139,click,2024-09-24 20:18:13.298451
172,view,2024-09-11 10:29:30.298451
720,view,2024-09-29 08:34:29.298451
988,view,2024-09-10 18:23:06.298451
103,click,2024-09-29 03:39:36.298451
575,click,2024-09-14 09:10:40.298451
484,view,2024-09-08 05:59:07.298451
339,click,2024-09-21 12:40:54.298451
766,view,2024-09-19 19:06:41.298451
319,view,2024-09-03 19:58:14.298451
374,purchase,2024-09-26 22:04:23.298451
420,view,2024-09-04 16:26:04.298451
342,click,2024-09-23 11:12:06.298451
925,view,2024-09-09 02:52:04.298451
956,view,2024-09-27 11:44:47.298451
226,click,2024-09-18 13:19:24.298451
90,view,2024-09-29 09:13:05.298451
459,view,2024-09-02 13:37:56.298451
514,view,2024-09-03 09:58:05.298451
507,click,2024-09-07 14:41:40.298451
406,view,2024-09-07 03:06:29.298451
922,click,2024-09-05 14:32:19.298451
651,purchase,2024-09-04 11:42:45.298451
633,click,2024-09-14 05:06:13.298451
426,click,2024-09-11 23:38:01.298451
14,view,2024-09-17 01:20:32.298451
692,view,2024-09-07 18:47:37.298451
323,view,2024-09-12 01:16:03.298451
211,view,2024-09-05 07:47:44.298451
213,purchase,2024-09-10 20:31:20.298451
648,view,2024-09-04 02:51:36.298451
809,click,2024-09-07 01:38:17.298451
313,purchase,2024-09-14 23:37:37.298451
342,view,2024-09-02 09:05:01.298451
38,view,2024-09-23 22:39:56.298451
431,view,2024-10-01 08:16:56.298451
212,click,2024-09-13 09:26:22.298451
475,view,2024-09-02 04:00:11.298451
696,view,2024-09-30 18:52:27.298451
391,view,2024-09-08 20:19:46.298451
513,click,2024-09-06 19:37:53.298451
393,click,2024-09-17 10:18:30.298451
726,view,2024-09-05 12:07:43.298451
380,click,2024-09-30 13:37:44.298451
240,purchase,2024-09-25 18:55:01.298451
678,view,2024-09-10 19:04:00.298451
964,view,2024-09-18 21:25:50.298451
687,view,2024-09-23 05:51:22.298451
745,click,2024-09-03 23:28:03.298451
426,click,2024-09-22 01:54:33.298451
861,view,2024-09-15 23:26:00.298451
64,view,2024-09-15 18:58:26.298451
58,view,2024-09-05 23:20:34.298451
613,view,2024-09-05 11:13:12.298451
552,view,2024-09-24 16:35:37.298451
706,view,2024-09-06 02:30:31.298451
436,click,2024-09-16 22:47:19.298451
702,click,2024-09-03 18:07:04.298451
366,view,2024-09-23 20:52:02.298451
710,view,2024-09-28 08:55:50.298451
955,click,2024-09-01 19:51:04.298451
860,click,2024-09-02 09:00:55.298451
352,view,2024-09-11 04:28:29.298451
937,view,2024-09-25 03:41:33.298451
74,view,2024-09-12 23:47:08.298451
694,click,2024-09-05 01:54:06.298451
889,click,2024-09-11 12:56:27.298451
520,view,2024-09-15 22:55:13.298451
356,click,2024-09-24 20:15:58.298451
944,view,2024-09-08 01:08:26.298451
710,view,2024-09-15 21:57:36.298451
682,click,2024-09-20 21:45:10.298451
797,view,2024-09-06 08:01:09.298451
247,view,2024-09-18 14:51:25.298451
891,view,2024-09-19 11:06:26.298451
854,view,2024-09-19 00:29:13.298451
780,click,2024-09-04 21:27:47.298451
516,click,2024-09-25 10:46:55.298451
275,view,2024-09-03 09:05:44.298451
932,view,2024-09-22 11:32:38.298451
47,click,2024-09-23 10:01:46.298451
362,click,2024-10-01 02:31:06.298451
146,view,2024-09-11 14:46:59.298451
112,view,2024-09-20 11:37:53.298451
156,click,2024-09-11 20:53:02.298451
55,view,2024-09-29 08:57:22.298451
624,view,2024-09-27 12:55:08.298451
714,view,2024-09-12 00:24:51.298451
404,view,2024-09-21 07:42:55.298451
200,view,2024-09-05 21:59:25.298451
584,click,2024-09-02 10:12:38.298451
870,view,2024-09-03 00:46:14.298451
428,click,2024-09-10 03:06:32.298451
941,click,2024-09-20 08:28:35.298451
623,click,2024-09-09 03:40:02.298451
687,click,2024-09-06 23:41:29.298451
675,click,2024-09-21 19:34:52.298451
674,click,2024-09-11 21:45:12.298451
75,click,2024-09-26 09:53:36.298451
376,view,2024-09-18 12:16:32.298451
838,view,2024-09-16 13:01:05.298451
477,purchase,2024-09-16 18:13:34.298451
815,view,2024-09-21 05:07:27.298451
929,view,2024-09-26 23:40:40.298451
212,click,2024-09-21 13:00:24.298451
424,click,2024-09-05 17:35:57.298451
415,purchase,2024-09-24 05:35:11.298451
224,click,2024-09-30 15:05:09.298451
880,click,2024-09-11 09:49:44.298451
176,click,2024-09-19 22:11:53.298451
898,click,2024-09-23 09:58:06.298451
929,view,2024-09-03 09:21:31.298451
895,view,2024-09-07 11:06:55.298451
105,view,2024-09-02 12:46:48.298451
370,view,2024-09-04 08:55:38.298451
704,click,2024-09-25 11:23:09.298451
120,view,2024-09-30 12:53:09.298451
302,purchase,2024-09-22 06:27:03.298451
184,view,2024-09-08 15:53:23.298451
111,view,2024-09-06 14:38:13.298451
887,view,2024-09-16 05:22:31.298451
321,click,2024-09-30 20:34:01.298451
870,view,2024-09-18 02:48:11.298451
470,purchase,2024-09-06 21:28:29.298451
663,view,2024-09-20 17:03:27.298451
412,view,2024-09-12 14:05:18.298451
6,view,2024-09-12 05:57:02.298451
878,view,2024-09-05 10:18:30.298451
36,click,2024-09-30 15:06:03.298451
878,view,2024-09-14 06:21:00.298451
804,view,2024-09-27 03:17:02.298451
637,click,2024-09-30 14:27:42.298451
617,view,2024-09-24 13:46:50.298451
196,view,2024-09-22 16:07:41.298451
157,view,2024-09-29 23:58:11.298451
604,purchase,2024-09-19 14:42:15.298451
764,view,2024-09-17 20:44:17.298451
138,view,2024-09-13 01:44:33.298451
300,view,2024-09-30 01:14:15.298451
644,view,2024-09-16 02:00:36.298451
108,click,2024-09-17 19:18:12.298451
908,view,2024-09-03 12:48:25.298451
948,view,2024-09-02 15:15:43.298451
471,click,2024-09-27 16:39:15.298451
619,purchase,2024-09-12 10:22:27.298451
747,click,2024-09-23 03:41:10.298451
133,view,2024-09-24 22:10:58.298451
670,click,2024-09-04 17:42:43.298451
317,click,2024-10-01 01:17:42.298451
429,view,2024-09-23 03:52:49.298451
3,click,2024-09-10 22:43:30.298451
991,click,2024-09-13 19:55:17.298451
70,click,2024-09-16 04:17:22.298451
560,view,2024-09-14 17:25:22.298451
205,purchase,2024-09-11 17:09:20.298451
658,view,2024-09-30 10:10:46.298451
80,purchase,2024-09-20 07:36:33.298451
697,view,2024-09-21 05:45:17.298451
554,click,2024-09-14 15:50:49.298451
921,click,2024-09-22 04:29:17.298451
726,view,2024-09-07 09:12:07.298451
617,click,2024-09-20 15:02:18.298451
516,view,2024-09-30 18:35:15.298451
701,purchase,2024-09-10 14:44:17.298451
815,view,2024-10-01 12:35:43.298451
369,purchase,2024-09-01 16:03:31.298451
160,view,2024-09-16 12:35:16.298451
455,click,2024-09-23 03:28:48.298451
820,click,2024-09-22 00:27:01.298451
98,view,2024-09-06 08:02:30.298451
176,view,2024-09-26 06:59:29.298451
268,view,2024-09-05 23:24:22.298451
872,view,2024-09-22 21:37:46.298451
319,view,2024-09-08 00:43:44.298451
649,click,2024-09-06 20:01:09.298451
191,view,2024-09-11 01:33:10.298451
132,view,2024-09-22 05:59:44.298451
952,view,2024-09-28 01:50:24.298451
108,view,2024-09-20 06:37:35.298451
823,view,2024-09-10 10:33:38.298451
744,view,2024-09-04 10:59:16.298451
170,view,2024-09-28 04:15:42.298451
311,view,2024-09-22 23:31:13.298451
282,click,2024-09-08 18:43:30.298451
878,click,2024-09-27 11:04:04.298451
391,view,2024-09-09 12:12:03.298451
72,view,2024-09-11 09:14:17.298451
745,view,2024-09-15 03:29:14.298451
960,view,2024-09-04 17:54:06.298451
350,view,2024-09-18 15:29:03.298451
767,click,2024-09-27 18:23:27.298451
966,view,2024-09-04 21:57:10.298451
551,view,2024-09-13 06:45:17.298451
964,view,2024-09-22 11:43:20.298451
264,view,2024-09-23 16:12:35.298451
371,view,2024-09-18 04:38:00.298451
940,view,2024-09-05 07:17:58.298451
920,view,2024-09-14 19:36:16.298451
217,click,2024-09-08 06:15:32.298451
798,purchase,2024-09-21 23:32:23.298451
308,view,2024-09-12 15:34:13.298451
914,view,2024-09-04 13:48:06.298451
697,view,2024-09-11 07:47:28.298451
300,click,2024-09-30 01:34:12.298451
930,click,2024-09-11 03:27:07.298451
817,view,2024-09-23 22:46:00.298451
719,view,2024-09-25 18:11:56.298451
875,click,2024-09-06 18:46:57.298451
427,view,2024-09-15 08:51:56.298451
721,click,2024-09-05 23:11:47.298451
240,view,2024-09-20 01:45:44.298451
130,click,2024-09-17 23:20:58.298451
363,click,2024-09-13 11:51:45.298451
566,view,2024-09-24 01:44:47.298451
449,click,2024-09-06 07:33:23.298451
756,view,2024-09-30 11:44:43.298451
384,click,2024-09-02 02:00:33.298451
57,purchase,2024-09-08 15:14:20.298451
144,view,2024-09-22 19:28:35.298451
337,click,2024-09-28 16:37:20.298451
201,view,2024-09-29 14:32:59.298451
362,purchase,2024-09-24 06:52:02.298451
661,view,2024-09-27 13:29:05.298451
702,click,2024-09-02 16:36:43.298451
192,view,2024-09-08 02:08:46.298451
823,view,2024-09-09 13:33:17.298451
428,click,2024-09-12 00:50:17.298451
410,view,2024-09-20 18:43:19.298451
129,view,2024-09-17 01:28:50.298451
124,view,2024-09-18 13:33:43.298451
306,view,2024-09-14 03:20:41.298451
424,view,2024-09-05 19:40:06.298451
387,view,2024-09-16 01:41:22.298451
199,click,2024-09-09 01:16:14.298451
900,view,2024-09-28 12:11:16.298451
799,click,2024-09-09 12:14:59.298451
782,purchase,2024-09-13 17:59:38.298451
789,view,2024-09-13 16:25:46.298451
885,view,2024-09-11 13:00:23.298451
332,view,2024-09-19 10:23:05.298451
268,view,2024-09-14 18:58:15.298451
646,view,2024-09-30 03:06:02.298451
881,view,2024-10-01 07:08:15.298451
657,click,2024-09-28 09:18:54.298451
462,view,2024-09-27 19:17:27.298451
191,click,2024-10-01 15:00:39.298451
393,click,2024-09-09 17:24:46.298451
28,click,2024-09-23 08:09:28.298451
903,view,2024-09-25 01:14:22.298451
365,view,2024-09-21 00:58:31.298451
759,click,2024-09-20 23:12:40.298451
555,view,2024-09-09 04:00:33.298451
645,view,2024-09-21 03:32:27.298451
746,view,2024-09-22 15:07:31.298451
400,view,2024-09-28 16:21:51.298451
957,click,2024-09-18 06:20:39.298451
385,click,2024-09-16 08:58:11.298451
168,view,2024-09-25 03:15:12.298451
550,view,2024-09-30 06:14:21.298451
519,view,2024-09-05 18:43:46.298451
756,view,2024-09-25 08:55:15.298451
606,view,2024-09-08 17:35:45.298451
827,view,2024-09-16 15:05:11.298451
880,purchase,2024-09-18 19:53:27.298451
922,click,2024-09-11 16:33:53.298451
589,view,2024-09-08 00:54:04.298451
65,view,2024-09-07 05:29:38.298451
959,view,2024-09-11 19:32:36.298451
949,view,2024-09-12 09:03:27.298451
51,view,2024-09-27 09:35:09.298451
178,view,2024-09-16 13:31:13.298451
413,purchase,2024-09-12 19:00:26.298451
968,click,2024-09-11 01:16:45.298451
450,purchase,2024-09-08 18:16:51.298451
621,view,2024-09-02 15:00:43.298451
753,view,2024-09-15 13:35:17.298451
